"Years","Run_1","Run_2","Run_3","Run_4","Run_5","Run_6","Run_7","Run_8","Run_9","Run_10","Run_11","Run_12","Run_13","Run_14","Run_15","Run_16","Run_17","Run_18","Run_19","Run_20","Run_21","Run_22","Run_23","Run_24","Run_25","Run_26","Run_27","Run_28","Run_29","Run_30","Run_31","Run_32","Run_33","Run_34","Run_35","Run_36","Run_37","Run_38","Run_39","Run_40","Run_41","Run_42","Run_43","Run_44","Run_45","Run_46","Run_47","Run_48","Run_49","Run_50","Run_51","Run_52","Run_53","Run_54","Run_55","Run_56","Run_57","Run_58","Run_59","Run_60","Run_61","Run_62","Run_63","Run_64","Run_65","Run_66","Run_67","Run_68","Run_69","Run_70","Run_71","Run_72","Run_73","Run_74","Run_75","Run_76","Run_77","Run_78","Run_79","Run_80","Run_81","Run_82","Run_83","Run_84","Run_85","Run_86","Run_87","Run_88","Run_89","Run_90","Run_91","Run_92","Run_93","Run_94","Run_95","Run_96","Run_97","Run_98","Run_99","Run_100","Run_101","Run_102","Run_103","Run_104","Run_105","Run_106","Run_107","Run_108","Run_109","Run_110","Run_111","Run_112","Run_113","Run_114","Run_115","Run_116","Run_117","Run_118","Run_119","Run_120","Run_121","Run_122","Run_123","Run_124","Run_125","Run_126","Run_127","Run_128"
2337,0.689099770988,0.689099770988,0.689099770988,0.689099770988,0.689099770988,0.689099770988,0.689099770988,0.689099770988,0.689099770988,0.689099770988,0.689099770988,0.689099770988,0.689099770988,0.689099770988,0.689099770988,0.689099770988,0.689099770988,0.689099770988,0.689099770988,0.689099770988,0.689099770988,0.689099770988,0.689099770988,0.689099770988,0.689099770988,0.689099770988,0.689099770988,0.689099770988,0.689099770988,0.689099770988,0.689099770988,0.689099770988,0.689099770988,0.689099770988,0.689099770988,0.689099770988,0.689099770988,0.689099770988,0.689099770988,0.689099770988,0.689099770988,0.689099770988,0.689099770988,0.689099770988,0.689099770988,0.689099770988,0.689099770988,0.689099770988,0.689099770988,0.689099770988,0.689099770988,0.689099770988,0.689099770988,0.689099770988,0.689099770988,0.689099770988,0.689099770988,0.689099770988,0.689099770988,0.689099770988,0.689099770988,0.689099770988,0.689099770988,0.689099770988,6.09677594809,5.96060183081,6.75552562443,6.61734829407,0.582402648884,0.654879989081,1.5071955172,1.49818744739,6.09751944143,5.96132980384,6.75636801679,6.61817225902,0.908037538443,0.9723837311,2.21411953469,2.15851861168,6.1067752866,5.97048536177,6.76568531355,6.62746580117,1.1220261601,1.17335354294,2.53820883537,2.45958545886,6.10739702719,5.97109581508,6.76644027124,6.62818171005,1.85430228314,1.83664074341,3.55923957473,3.4053719503,6.09677594809,5.96060183081,6.75552562443,6.61734829407,0.281476798853,0.342915175434,0.760196440136,0.768991118824,6.09751944143,5.96132980384,6.75636801679,6.61817225902,0.381915978086,0.449387063391,1.04266894407,1.0481982783,6.1067752866,5.97048536177,6.76568531355,6.62746580117,0.451089472563,0.521600476423,1.18489463336,1.18999355346,6.10739702719,5.97109581508,6.76644027124,6.62818171005,0.675990452005,0.746904239277,1.73728799525,1.71441345906
2338,0.690159512136,0.690159512136,0.690159512136,0.690159512136,0.690159512136,0.690159512136,0.690159512136,0.690159512136,0.690159512136,0.690159512136,0.690159512136,0.690159512136,0.690159512136,0.690159512136,0.690159512136,0.690159512136,0.690159512136,0.690159512136,0.690159512136,0.690159512136,0.690159512136,0.690159512136,0.690159512136,0.690159512136,0.690159512136,0.690159512136,0.690159512136,0.690159512136,0.690159512136,0.690159512136,0.690159512136,0.690159512136,0.690159512136,0.690159512136,0.690159512136,0.690159512136,0.690159512136,0.690159512136,0.690159512136,0.690159512136,0.690159512136,0.690159512136,0.690159512136,0.690159512136,0.690159512136,0.690159512136,0.690159512136,0.690159512136,0.690159512136,0.690159512136,0.690159512136,0.690159512136,0.690159512136,0.690159512136,0.690159512136,0.690159512136,0.690159512136,0.690159512136,0.690159512136,0.690159512136,0.690159512136,0.690159512136,0.690159512136,0.690159512136,6.09918726026,5.96293356638,6.75854142399,6.62028300462,0.582411841546,0.654905553285,1.50844286257,1.4992244881,6.09992716197,5.96365803479,6.75938014725,6.62110335828,0.907255779522,0.971611525404,2.2138824484,2.15827971517,6.10914077872,5.97277191051,6.76865649419,6.6303561979,1.12033094871,1.17179277784,2.53755808905,2.45898248848,6.10975944782,5.97337936049,6.76940835928,6.63106904122,1.85088758783,1.833640693,3.55878061753,3.40487672766,6.09918726026,5.96293356638,6.75854142399,6.62028300462,0.281593067842,0.343148762132,0.760275766487,0.769566246183,6.09992716197,5.96365803479,6.75938014725,6.62110335828,0.382042717164,0.449600910301,1.04385629934,1.0494058583,6.10914077872,5.97277191051,6.76865649419,6.6303561979,0.450997826121,0.521553495831,1.18553381196,1.19060960021,6.10975944782,5.97337936049,6.76940835928,6.63106904122,0.675378939384,0.746318707146,1.73704568939,1.7141615192
2339,0.691146467568,0.691146467568,0.691146467568,0.691146467568,0.691146467568,0.691146467568,0.691146467568,0.691146467568,0.691146467568,0.691146467568,0.691146467568,0.691146467568,0.691146467568,0.691146467568,0.691146467568,0.691146467568,0.691146467568,0.691146467568,0.691146467568,0.691146467568,0.691146467568,0.691146467568,0.691146467568,0.691146467568,0.691146467568,0.691146467568,0.691146467568,0.691146467568,0.691146467568,0.691146467568,0.691146467568,0.691146467568,0.691146467568,0.691146467568,0.691146467568,0.691146467568,0.691146467568,0.691146467568,0.691146467568,0.691146467568,0.691146467568,0.691146467568,0.691146467568,0.691146467568,0.691146467568,0.691146467568,0.691146467568,0.691146467568,0.691146467568,0.691146467568,0.691146467568,0.691146467568,0.691146467568,0.691146467568,0.691146467568,0.691146467568,0.691146467568,0.691146467568,0.691146467568,0.691146467568,0.691146467568,0.691146467568,0.691146467568,0.691146467568,6.10158307809,5.96525014434,6.7615392078,6.62320004842,0.582299902527,0.654825686215,1.5095040905,1.50010985277,6.10231940393,5.96597112353,6.76237427782,6.62401680641,0.906384800041,0.970766639343,2.21359505792,2.1579973766,6.11149100415,5.97504352661,6.7716098749,6.63322914244,1.11858638944,1.17019172538,2.53689203083,2.45836460849,6.11210661476,5.97564798595,6.77235866032,6.63393893303,1.84749196366,1.83065636056,3.55833789496,3.40439604863,6.10158307809,5.96525014434,6.7615392078,6.62320004842,0.281613061929,0.343285923248,0.759984727542,0.769832698521,6.10231940393,5.96597112353,6.76237427782,6.62401680641,0.382056239129,0.449708272474,1.04473738997,1.05036601269,6.11149100415,5.97504352661,6.7716098749,6.63322914244,0.450804533701,0.521413651273,1.1859545149,1.19104698456,6.11210661476,5.97564798595,6.77235866032,6.63393893303,0.674676510537,0.745655407711,1.73671324049,1.71383310458
2340,0.69207910799,0.69207910799,0.69207910799,0.69207910799,0.69207910799,0.69207910799,0.69207910799,0.69207910799,0.69207910799,0.69207910799,0.69207910799,0.69207910799,0.69207910799,0.69207910799,0.69207910799,0.69207910799,0.69207910799,0.69207910799,0.69207910799,0.69207910799,0.69207910799,0.69207910799,0.69207910799,0.69207910799,0.69207910799,0.69207910799,0.69207910799,0.69207910799,0.69207910799,0.69207910799,0.69207910799,0.69207910799,0.69207910799,0.69207910799,0.69207910799,0.69207910799,0.69207910799,0.69207910799,0.69207910799,0.69207910799,0.69207910799,0.69207910799,0.69207910799,0.69207910799,0.69207910799,0.69207910799,0.69207910799,0.69207910799,0.69207910799,0.69207910799,0.69207910799,0.69207910799,0.69207910799,0.69207910799,0.69207910799,0.69207910799,0.69207910799,0.69207910799,0.69207910799,0.69207910799,0.69207910799,0.69207910799,0.69207910799,0.69207910799,6.10396504914,5.96755321079,6.76452062464,6.62610107083,0.582076859055,0.654648802735,1.51038951316,1.50085180619,6.1046978148,5.96827071608,6.76535205723,6.62691424869,0.905431060012,0.969854379504,2.2132633493,2.15767660035,6.11382760838,5.97730185407,6.77454710288,6.63608627857,1.11679678019,1.16855408969,2.53621283089,2.45773395923,6.11444017343,5.97790333544,6.77529282151,6.6367930292,1.84411611606,1.82768858883,3.55791200448,3.40393059384,6.10396504914,5.96755321079,6.76452062464,6.62610107083,0.281547507089,0.343336745955,0.759362685113,0.769819833554,6.1046978148,5.96827071608,6.76535205723,6.62691424869,0.381967640547,0.449719010313,1.04533573737,1.05109640458,6.11382760838,5.97730185407,6.77454710288,6.63608627857,0.450519178208,0.521189412322,1.18617387981,1.19131898986,6.11444017343,5.97790333544,6.77529282151,6.6367930292,0.673890920295,0.744920909348,1.7362993989,1.71343824032
2341,0.692938523421,0.692938523421,0.692938523421,0.692938523421,0.692938523421,0.692938523421,0.692938523421,0.692938523421,0.692938523421,0.692938523421,0.692938523421,0.692938523421,0.692938523421,0.692938523421,0.692938523421,0.692938523421,0.692938523421,0.692938523421,0.692938523421,0.692938523421,0.692938523421,0.692938523421,0.692938523421,0.692938523421,0.692938523421,0.692938523421,0.692938523421,0.692938523421,0.692938523421,0.692938523421,0.692938523421,0.692938523421,0.692938523421,0.692938523421,0.692938523421,0.692938523421,0.692938523421,0.692938523421,0.692938523421,0.692938523421,0.692938523421,0.692938523421,0.692938523421,0.692938523421,0.692938523421,0.692938523421,0.692938523421,0.692938523421,0.692938523421,0.692938523421,0.692938523421,0.692938523421,0.692938523421,0.692938523421,0.692938523421,0.692938523421,0.692938523421,0.692938523421,0.692938523421,0.692938523421,0.692938523421,0.692938523421,0.692938523421,0.692938523421,6.10633013258,5.96983972344,6.76748264014,6.6289830346,0.581747440308,0.654378173823,1.51110483602,1.5014540108,6.10705935367,5.97055377006,6.76831045104,6.62979264782,0.904396087383,0.96887519552,2.21288788067,2.1573171447,6.11614754852,5.97954384855,6.77746514212,6.63892456745,1.11496158159,1.16687877732,2.53551794911,2.45708797234,6.11675708091,5.98014236455,6.77820780681,6.63962829086,1.84075612681,1.82473358862,3.55749891578,3.40347641187,6.10633013258,5.96983972344,6.76748264014,6.6289830346,0.281401461694,0.343305792304,0.758443059802,0.769551513902,6.10705935367,5.97055377006,6.76831045104,6.62979264782,0.381782460711,0.449637599859,1.04566979643,1.05160979691,6.11614754852,5.97954384855,6.77746514212,6.63892456745,0.450145943312,0.520883986266,1.18620396618,1.19143395933,6.11675708091,5.98014236455,6.77820780681,6.63962829086,0.673024777057,0.744116743817,1.73581239718,1.71298266583
2342,0.693712456687,0.693712456687,0.693712456687,0.693712456687,0.693712456687,0.693712456687,0.693712456687,0.693712456687,0.693712456687,0.693712456687,0.693712456687,0.693712456687,0.693712456687,0.693712456687,0.693712456687,0.693712456687,0.693712456687,0.693712456687,0.693712456687,0.693712456687,0.693712456687,0.693712456687,0.693712456687,0.693712456687,0.693712456687,0.693712456687,0.693712456687,0.693712456687,0.693712456687,0.693712456687,0.693712456687,0.693712456687,0.693712456687,0.693712456687,0.693712456687,0.693712456687,0.693712456687,0.693712456687,0.693712456687,0.693712456687,0.693712456687,0.693712456687,0.693712456687,0.693712456687,0.693712456687,0.693712456687,0.693712456687,0.693712456687,0.693712456687,0.693712456687,0.693712456687,0.693712456687,0.693712456687,0.693712456687,0.693712456687,0.693712456687,0.693712456687,0.693712456687,0.693712456687,0.693712456687,0.693712456687,0.693712456687,0.693712456687,0.693712456687,6.10867628128,5.9721076337,6.77042321565,6.63184389854,0.581316806403,0.654017640249,1.51165671449,1.5019210998,6.10940197333,5.97281823681,6.77124742053,6.63264996254,0.90328215829,0.967830355916,2.21246961939,2.15691933367,6.11844877545,5.9817674595,6.78036195233,6.64174196626,1.1130810975,1.16516557486,2.53480580953,2.45642504518,6.11905528799,5.98236302267,6.78110157589,6.64244267513,1.83740911105,1.82178859708,3.55709563562,3.40303058422,6.10867628128,5.9721076337,6.77042321565,6.63184389854,0.281180143373,0.343197898481,0.757258748625,0.769051578232,6.10940197333,5.97281823681,6.77124742053,6.63264996254,0.381506466918,0.449468893461,1.04575844136,1.05191957419,6.11844877545,5.9817674595,6.78036195233,6.64174196626,0.449689384758,0.520501069865,1.18605730703,1.19140086694,6.11905528799,5.98236302267,6.78110157589,6.64244267513,0.672081267671,0.743245118948,1.73525972041,1.71247128904
2343,0.694421996486,0.694421996486,0.694421996486,0.694421996486,0.694421996486,0.694421996486,0.694421996486,0.694421996486,0.694421996486,0.694421996486,0.694421996486,0.694421996486,0.694421996486,0.694421996486,0.694421996486,0.694421996486,0.694421996486,0.694421996486,0.694421996486,0.694421996486,0.694421996486,0.694421996486,0.694421996486,0.694421996486,0.694421996486,0.694421996486,0.694421996486,0.694421996486,0.694421996486,0.694421996486,0.694421996486,0.694421996486,0.694421996486,0.694421996486,0.694421996486,0.694421996486,0.694421996486,0.694421996486,0.694421996486,0.694421996486,0.694421996486,0.694421996486,0.694421996486,0.694421996486,0.694421996486,0.694421996486,0.694421996486,0.694421996486,0.694421996486,0.694421996486,0.694421996486,0.694421996486,0.694421996486,0.694421996486,0.694421996486,0.694421996486,0.694421996486,0.694421996486,0.694421996486,0.694421996486,0.694421996486,0.694421996486,0.694421996486,0.694421996486,6.11100588968,5.97435933459,6.77334475082,6.63468605982,0.580794039601,0.653575090047,1.51205604749,1.50226199033,6.11172806812,5.97506650924,6.77416536528,6.63548858994,0.902095751118,0.966725398464,2.21201351337,2.15648759622,6.12073368162,5.98397507797,6.78323993152,6.64454087053,1.11115992746,1.16341859938,2.53407924543,2.45574798643,6.12133718711,5.9845677008,6.78397652673,6.64523857752,1.8340766528,1.81885531509,3.55670364675,3.40259466504,6.11100588968,5.97435933459,6.77334475082,6.63468605982,0.280892487667,0.343021709357,0.755853471928,0.768347040523,6.11172806812,5.97506650924,6.77416536528,6.63548858994,0.381149185504,0.449221629052,1.0456241828,1.05204299576,6.12073368162,5.98397507797,6.78323993152,6.64454087053,0.449157947943,0.520048349782,1.1857501865,1.19123261672,6.12133718711,5.9845677008,6.78397652673,6.64523857752,0.671067641889,0.742312392494,1.73465139231,1.71191211775
2344,0.695083625476,0.695083625476,0.695083625476,0.695083625476,0.695083625476,0.695083625476,0.695083625476,0.695083625476,0.695083625476,0.695083625476,0.695083625476,0.695083625476,0.695083625476,0.695083625476,0.695083625476,0.695083625476,0.695083625476,0.695083625476,0.695083625476,0.695083625476,0.695083625476,0.695083625476,0.695083625476,0.695083625476,0.695083625476,0.695083625476,0.695083625476,0.695083625476,0.695083625476,0.695083625476,0.695083625476,0.695083625476,0.695083625476,0.695083625476,0.695083625476,0.695083625476,0.695083625476,0.695083625476,0.695083625476,0.695083625476,0.695083625476,0.695083625476,0.695083625476,0.695083625476,0.695083625476,0.695083625476,0.695083625476,0.695083625476,0.695083625476,0.695083625476,0.695083625476,0.695083625476,0.695083625476,0.695083625476,0.695083625476,0.695083625476,0.695083625476,0.695083625476,0.695083625476,0.695083625476,0.695083625476,0.695083625476,0.695083625476,0.695083625476,6.11332083811,5.97659670501,6.77624913074,6.63751140118,0.580187228567,0.653057530521,1.51231302469,1.5024849451,6.1140395183,5.9773004662,6.7770661703,6.63831041271,0.900842611133,0.965565190154,2.21152364,2.15602558731,6.12300414547,5.98616858096,6.78610096316,6.64732316139,1.10920202893,1.16164135766,2.53334055114,2.45505906766,6.12360465661,5.98675827589,6.78683454272,6.64801787912,1.83075986109,1.81593496351,3.55632395918,3.40216973276,6.11332083811,5.97659670501,6.77624913074,6.63751140118,0.280546255929,0.342784769289,0.75430246045,0.767463146796,6.1140395183,5.9773004662,6.7770661703,6.63831041271,0.380719002116,0.448903513446,1.04528818286,1.0519962372,6.12300414547,5.98616858096,6.78610096316,6.64732316139,0.448559056569,0.519532578271,1.18529769574,1.19094111272,6.12360465661,5.98675827589,6.78683454272,6.64801787912,0.669990287484,0.741324138411,1.73399544715,1.71131162532
2345,0.695710223721,0.695710223721,0.695710223721,0.695710223721,0.695710223721,0.695710223721,0.695710223721,0.695710223721,0.695710223721,0.695710223721,0.695710223721,0.695710223721,0.695710223721,0.695710223721,0.695710223721,0.695710223721,0.695710223721,0.695710223721,0.695710223721,0.695710223721,0.695710223721,0.695710223721,0.695710223721,0.695710223721,0.695710223721,0.695710223721,0.695710223721,0.695710223721,0.695710223721,0.695710223721,0.695710223721,0.695710223721,0.695710223721,0.695710223721,0.695710223721,0.695710223721,0.695710223721,0.695710223721,0.695710223721,0.695710223721,0.695710223721,0.695710223721,0.695710223721,0.695710223721,0.695710223721,0.695710223721,0.695710223721,0.695710223721,0.695710223721,0.695710223721,0.695710223721,0.695710223721,0.695710223721,0.695710223721,0.695710223721,0.695710223721,0.695710223721,0.695710223721,0.695710223721,0.695710223721,0.695710223721,0.695710223721,0.695710223721,0.695710223721,6.11562260477,5.97882122174,6.77913784131,6.64032140653,0.579503617065,0.652471225937,1.51243726439,1.50259771611,6.11633780198,5.97952158438,6.77995132143,6.64111691467,0.899527878983,0.964354050924,2.21100339697,2.15553635654,6.1252616433,5.98834944338,6.78894653152,6.65009032113,1.10721084345,1.15983686924,2.53259159946,2.45436014035,6.12585917276,5.9889362228,6.78967710812,6.65078206215,1.8274594887,1.81302840132,3.55595722607,3.40175650579,6.11562260477,5.97882122174,6.77913784131,6.64032140653,0.280148208561,0.342493682565,0.752672870002,0.766434565304,6.11633780198,5.97952158438,6.77995132143,6.64111691467,0.380223327003,0.448521373647,1.04477038079,1.05179452789,6.1252616433,5.98834944338,6.78894653152,6.65009032113,0.447899267341,0.51895971741,1.18471395807,1.1905374195,6.12585917276,5.9889362228,6.78967710812,6.65078206215,0.668854870752,0.740285279616,1.73329837197,1.71067509249
2346,0.696287568359,0.696287568359,0.696287568359,0.696287568359,0.696287568359,0.696287568359,0.696287568359,0.696287568359,0.696287568359,0.696287568359,0.696287568359,0.696287568359,0.696287568359,0.696287568359,0.696287568359,0.696287568359,0.696287568359,0.696287568359,0.696287568359,0.696287568359,0.696287568359,0.696287568359,0.696287568359,0.696287568359,0.696287568359,0.696287568359,0.696287568359,0.696287568359,0.696287568359,0.696287568359,0.696287568359,0.696287568359,0.696287568359,0.696287568359,0.696287568359,0.696287568359,0.696287568359,0.696287568359,0.696287568359,0.696287568359,0.696287568359,0.696287568359,0.696287568359,0.696287568359,0.696287568359,0.696287568359,0.696287568359,0.696287568359,0.696287568359,0.696287568359,0.696287568359,0.696287568359,0.696287568359,0.696287568359,0.696287568359,0.696287568359,0.696287568359,0.696287568359,0.696287568359,0.696287568359,0.696287568359,0.696287568359,0.696287568359,0.696287568359,6.11790862007,5.9810303138,6.78200832458,6.64311351616,0.578745992046,0.6518180758,1.51243415629,1.5026038915,6.11862034949,5.98172729272,6.78281826063,6.64390553605,0.898152456724,0.963092115441,2.2104519145,2.15501874337,6.12750360367,5.99051509241,6.79177407704,6.65283978845,1.10518566037,1.1580040276,2.53183019856,2.45364899252,6.12809816407,5.99109896865,6.7925016633,6.65352856526,1.82417228642,1.81013247965,3.55560009732,3.40135169624,6.11790862007,5.9810303138,6.78200832458,6.64311351616,0.27970052239,0.342150520085,0.751009841179,0.765309745409,6.11862034949,5.98172729272,6.78281826063,6.64390553605,0.379665002282,0.448077551901,1.04408582469,1.05144848945,6.12750360367,5.99051509241,6.79177407704,6.65283978845,0.44718066738,0.518331327369,1.18401544744,1.19002896338,6.12809816407,5.99109896865,6.7925016633,6.65352856526,0.667662717384,0.739196461965,1.73256171573,1.71000313423
2347,0.696806371738,0.696806371738,0.696806371738,0.696806371738,0.696806371738,0.696806371738,0.696806371738,0.696806371738,0.696806371738,0.696806371738,0.696806371738,0.696806371738,0.696806371738,0.696806371738,0.696806371738,0.696806371738,0.696806371738,0.696806371738,0.696806371738,0.696806371738,0.696806371738,0.696806371738,0.696806371738,0.696806371738,0.696806371738,0.696806371738,0.696806371738,0.696806371738,0.696806371738,0.696806371738,0.696806371738,0.696806371738,0.696806371738,0.696806371738,0.696806371738,0.696806371738,0.696806371738,0.696806371738,0.696806371738,0.696806371738,0.696806371738,0.696806371738,0.696806371738,0.696806371738,0.696806371738,0.696806371738,0.696806371738,0.696806371738,0.696806371738,0.696806371738,0.696806371738,0.696806371738,0.696806371738,0.696806371738,0.696806371738,0.696806371738,0.696806371738,0.696806371738,0.696806371738,0.696806371738,0.696806371738,0.696806371738,0.696806371738,0.696806371738,6.1201771603,5.98322225609,6.78485886961,6.64588601755,0.577917608259,0.651100530653,1.51230968268,1.50250772205,6.12088543704,5.98391586603,6.7856652769,6.64667456423,0.896717900818,0.961780222983,2.2098689838,2.15447229313,6.12972830108,5.99266380117,6.79458188719,6.65556984922,1.10312650757,1.1561424892,2.53105497954,2.45292423625,6.13031990498,5.99324478651,6.79530649568,6.65625567428,1.82089587676,1.80724491633,3.55525009953,3.40095288986,6.1201771603,5.98322225609,6.78485886961,6.64588601755,0.279205768066,0.341757786125,0.749345551048,0.764126853175,6.12088543704,5.98391586603,6.7856652769,6.64667456423,0.379047258531,0.44757485056,1.04325348771,1.05096895232,6.12972830108,5.99266380117,6.79458188719,6.65556984922,0.446405820848,0.517649504081,1.1832286373,1.18943256791,6.13031990498,5.99324478651,6.79530649568,6.65625567428,0.666415731699,0.738058967092,1.73178717845,1.70929672452
2348,0.697281706213,0.697281706213,0.697281706213,0.697281706213,0.697281706213,0.697281706213,0.697281706213,0.697281706213,0.697281706213,0.697281706213,0.697281706213,0.697281706213,0.697281706213,0.697281706213,0.697281706213,0.697281706213,0.697281706213,0.697281706213,0.697281706213,0.697281706213,0.697281706213,0.697281706213,0.697281706213,0.697281706213,0.697281706213,0.697281706213,0.697281706213,0.697281706213,0.697281706213,0.697281706213,0.697281706213,0.697281706213,0.697281706213,0.697281706213,0.697281706213,0.697281706213,0.697281706213,0.697281706213,0.697281706213,0.697281706213,0.697281706213,0.697281706213,0.697281706213,0.697281706213,0.697281706213,0.697281706213,0.697281706213,0.697281706213,0.697281706213,0.697281706213,0.697281706213,0.697281706213,0.697281706213,0.697281706213,0.697281706213,0.697281706213,0.697281706213,0.697281706213,0.697281706213,0.697281706213,0.697281706213,0.697281706213,0.697281706213,0.697281706213,6.12243031753,5.98539913929,6.78769157789,6.64864101045,0.577025186516,0.650324582453,1.51207328762,1.50231699921,6.12313515663,5.98608939493,6.78849447164,6.64942609892,0.895229397716,0.960422890504,2.20925805715,2.15390024787,6.13193782584,5.99479765858,6.79737206187,6.65828260163,1.10103712352,1.15425564469,2.53026836435,2.45218827589,6.13252648574,5.99537576526,6.79809370511,6.65896548736,1.8176317146,1.80436725802,3.55490859905,3.40056150975,6.12243031753,5.98539913929,6.78769157789,6.64864101045,0.278669939741,0.341321438178,0.747705475617,0.76291659221,6.12313515663,5.98608939493,6.78849447164,6.64942609892,0.378376733216,0.447019539903,1.0423121886,1.05037066598,6.13193782584,5.99479765858,6.79737206187,6.65828260163,0.445580777973,0.516919880142,1.18237828917,1.18877023756,6.13252648574,5.99537576526,6.79809370511,6.65896548736,0.665119387937,0.736877698142,1.73097973133,1.7085602669
2349,0.697725349623,0.697725349623,0.697725349623,0.697725349623,0.697725349623,0.697725349623,0.697725349623,0.697725349623,0.697725349623,0.697725349623,0.697725349623,0.697725349623,0.697725349623,0.697725349623,0.697725349623,0.697725349623,0.697725349623,0.697725349623,0.697725349623,0.697725349623,0.697725349623,0.697725349623,0.697725349623,0.697725349623,0.697725349623,0.697725349623,0.697725349623,0.697725349623,0.697725349623,0.697725349623,0.697725349623,0.697725349623,0.697725349623,0.697725349623,0.697725349623,0.697725349623,0.697725349623,0.697725349623,0.697725349623,0.697725349623,0.697725349623,0.697725349623,0.697725349623,0.697725349623,0.697725349623,0.697725349623,0.697725349623,0.697725349623,0.697725349623,0.697725349623,0.697725349623,0.697725349623,0.697725349623,0.697725349623,0.697725349623,0.697725349623,0.697725349623,0.697725349623,0.697725349623,0.697725349623,0.697725349623,0.697725349623,0.697725349623,0.697725349623,6.1246697355,5.98756260577,6.79050810162,6.65138014543,0.576074675628,0.649495519433,1.51173364373,1.50203882704,6.12537115192,5.98824952171,6.79130749698,6.6521617906,0.893691517171,0.959024062589,2.20862201618,2.15330530717,6.13413381995,5.9969183053,6.80014625175,6.66097969469,1.09892070694,1.15234636653,2.52947230815,2.45144305031,6.1347195483,5.99749354548,6.80086494222,6.66165965345,1.81438083433,1.80150062728,3.55457654472,3.40017855929,6.1246697355,5.98756260577,6.79050810162,6.65138014543,0.278098214869,0.340846641043,0.746106696109,0.761700955264,6.12537115192,5.98824952171,6.79130749698,6.6521617906,0.377659234341,0.446417114074,1.04129701395,1.04967832406,6.13413381995,5.9969183053,6.80014625175,6.66097969469,0.444710830898,0.516147375054,1.18148304136,1.18805852005,6.1347195483,5.99749354548,6.80086494222,6.66165965345,0.663778483667,0.735656928621,1.73014346892,1.70779740875
2350,0.698146503032,0.698146503032,0.698146503032,0.698146503032,0.698146503032,0.698146503032,0.698146503032,0.698146503032,0.698146503032,0.698146503032,0.698146503032,0.698146503032,0.698146503032,0.698146503032,0.698146503032,0.698146503032,0.698146503032,0.698146503032,0.698146503032,0.698146503032,0.698146503032,0.698146503032,0.698146503032,0.698146503032,0.698146503032,0.698146503032,0.698146503032,0.698146503032,0.698146503032,0.698146503032,0.698146503032,0.698146503032,0.698146503032,0.698146503032,0.698146503032,0.698146503032,0.698146503032,0.698146503032,0.698146503032,0.698146503032,0.698146503032,0.698146503032,0.698146503032,0.698146503032,0.698146503032,0.698146503032,0.698146503032,0.698146503032,0.698146503032,0.698146503032,0.698146503032,0.698146503032,0.698146503032,0.698146503032,0.698146503032,0.698146503032,0.698146503032,0.698146503032,0.698146503032,0.698146503032,0.698146503032,0.698146503032,0.698146503032,0.698146503032,6.12689670725,5.98971394719,6.79330974441,6.6541047246,0.575071373929,0.648618041256,1.51129934715,1.50168007428,6.12759471586,5.99039753795,6.79410565646,6.65488294129,0.892108323754,0.957587219505,2.20796329361,2.15268974387,6.13631757475,5.9990270313,6.8029057589,6.66366242898,1.09678002498,1.15041711525,2.52866840161,2.45069013488,6.13690038396,5.99959941712,6.80362150901,6.66433947307,1.81114395419,1.79864582635,3.55425456944,3.39980472356,6.12689670725,5.98971394719,6.79330974441,6.6541047246,0.277495077982,0.340337886972,0.744560011691,0.760495410092,6.12759471586,5.99039753795,6.79410565646,6.65488294129,0.37689986596,0.445772410453,1.04023418702,1.0489187783,6.13631757475,5.9990270313,6.8029057589,6.66366242898,0.443800632314,0.515336309474,1.18055682823,1.18730991455,6.13690038396,5.99959941712,6.80362150901,6.66433947307,0.662397254053,0.734400412599,1.72928179649,1.70701119981
